id|url|date|renderedContent|hashtags|replyCount|retweetCount|likeCount
1610023939413008384|https://twitter.com/libraryofmia/status/1610023939413008384|2023-01-02 21:23:14+00:00|@torirkive the picture of dorian gray!!||1|0|1
1610018045174624256|https://twitter.com/NoPhiltre/status/1610018045174624256|2023-01-02 20:59:49+00:00|the way i start reading up the picture of dorian gray every time I feel a little weird in life is crazy||1|0|3
1610015439437893633|https://twitter.com/TofuStoreDrift/status/1610015439437893633|2023-01-02 20:49:28+00:00|4 of 5 stars to The Picture of Dorian Gray by Oscar Wilde goodreads.com/review/show?id…||0|0|0
1610014298775998464|https://twitter.com/bookishaubs/status/1610014298775998464|2023-01-02 20:44:56+00:00|"💌 happy new year! i’m not new to #booktwt but i’m looking for new moots! 

- the song of achilles
-the picture of dorian gray
-shatter me
-cruel prince
-dark romance! 

♡/↺ to be moots!"|'booktwt'|4|8|68
1610004274984927236|https://twitter.com/exilehstyles/status/1610004274984927236|2023-01-02 20:05:06+00:00|@AugustIvyGirl the picture of dorian gray||0|0|0
1609999533513281539|https://twitter.com/pieveofme/status/1609999533513281539|2023-01-02 19:46:15+00:00|@delicatefrcud “the picture of dorian gray” by oscar wilde OR “the hobbit” by jrr tolkien!||0|0|0
1609998703971950604|https://twitter.com/DeseretAlphabet/status/1609998703971950604|2023-01-02 19:42:58+00:00|“The Picture of Dorian Gray” is now available as a print book (amzn.to/3Ge1W1Y) or an ebook (bit.ly/3GyTWKg). Next is Lionel Giles’ translation of “The Art of War”.||0|0|1
1609998634019586048|https://twitter.com/JDLorax/status/1609998634019586048|2023-01-02 19:42:41+00:00|"@The_BendyOne I’ve only read two of those books; To Kill a Mockingbird and The Picture of Dorian Gray.

I guess I’m not smrt."||1|0|0
1609996542852878336|https://twitter.com/AloPal/status/1609996542852878336|2023-01-02 19:34:22+00:00|"@lexfridman The Picture of Dorian Gray - Oscar Wilde 
Lust for Life - Irving Stone 
Night - Elie Weisel"||0|0|0
1609995866869321735|https://twitter.com/ainadoc/status/1609995866869321735|2023-01-02 19:31:41+00:00|the picture of dorian gray ✨ my first classic book ever and first reading of the year! https://t.co/9Ii7DlMWgU||0|0|0
1609989623488315394|https://twitter.com/vaynepng/status/1609989623488315394|2023-01-02 19:06:53+00:00|Reading the picture of Dorian gray and my god they are homosexuals||1|0|0
1609987477632339969|https://twitter.com/OperatorParker/status/1609987477632339969|2023-01-02 18:58:21+00:00|"Dracula by Bram Stoker
The Picture of Dorian Gray by Oscar Wilde
The Time Machine by H.G. Wells
The War of the Worlds by H.G. Wells
The Invisible Man by H.G. Wells
The Call of the Wild by Jack London"||1|0|0
1609987467075268608|https://twitter.com/OperatorParker/status/1609987467075268608|2023-01-02 18:58:18+00:00|"Brave New World by Aldous Huxley
Animal Farm by George Orwell
The Grapes of Wrath by John Steinbeck
The Alchemist by Paulo Coelho
The Picture of Dorian Gray by Oscar Wilde
The Old Man and the Sea by Ernest Hemingway
Heart of Darkness by Joseph Conrad
The Stranger by Albert Camus"||2|0|0
1609980805757177857|https://twitter.com/doriangraydaily/status/1609980805757177857|2023-01-02 18:31:50+00:00|“But you, Dorian, with your pure, bright, innocent face and your marvellous untroubled youth—I can’t believe anything against you.”||0|1|7
1609974996327362560|https://twitter.com/214figaros/status/1609974996327362560|2023-01-02 18:08:45+00:00|getting the picture of dorian gray explained to me ive never felt the urge to r3ad more||1|0|0
1609970158336086018|https://twitter.com/highkarate2/status/1609970158336086018|2023-01-02 17:49:32+00:00|Reproductions of the 'Picture of Dorian Gray'...are a dying art.||0|0|1
1609964973643517955|https://twitter.com/simiinhindsight/status/1609964973643517955|2023-01-02 17:28:56+00:00|@ddphmo the picture of dorian gray :)||1|0|1
1609962941096550400|https://twitter.com/aceziraphale/status/1609962941096550400|2023-01-02 17:20:51+00:00|"i’m looking for #booktwt mutuals!!

rt + follow if you like:
- babel
- if we were villains 
- the atlas six
- good omens 
- the picture of dorian gray
- last night at the telegraph club 
- a marvellous light"|'booktwt'|2|2|7
1609955810649538560|https://twitter.com/BinBonsBookClub/status/1609955810649538560|2023-01-02 16:52:31+00:00|"Happy New Year, book club peeps! Starting off 2023 with a new book, let's read The Picture of Dorian Gray and then watch the 2009 film starring BB 😊

We'll take a few weeks so everyone can pick up a copy, so let's plan to start maybe the week of Jan 16 or 23? Logistics TBA. https://t.co/Mbu4LWF8km"||1|2|13
1609951547684978689|https://twitter.com/doriangraydaily/status/1609951547684978689|2023-01-02 16:35:35+00:00|“You said to me that Sibyl Vane represented to you all the heroines of romance – that she was Desdemona one night, and Ophelia the other; that if she died as Juliet, she came to life as Imogen.”||0|0|11
1609949228159361028|https://twitter.com/ambsenicxx/status/1609949228159361028|2023-01-02 16:26:22+00:00|@TUNEOFY0URDEATH the picture of dorian gray by oscar wilde or fairest of all by serena valentino ur choice 🫶🫶||0|0|0
1609949069241372674|https://twitter.com/liumrlbr/status/1609949069241372674|2023-01-02 16:25:44+00:00|"my first goal: 48 laws of power
second goal: the picture of dorian gray
third goal: no longer human

within this month sana mabili ko huhu"||0|0|0
1609945899060559873|https://twitter.com/lgbtownie/status/1609945899060559873|2023-01-02 16:13:08+00:00|brave thing for me to say idc i’m going to start w I’m Glad My Mom Died and The Picture of Dorian Gray ☺️||0|0|0
1609943478070575110|https://twitter.com/Pendidikan4Id/status/1609943478070575110|2023-01-02 16:03:31+00:00|"“I am too fond of reading books to care to write them.” 
― Oscar Wilde, The Picture of Dorian Gray"||0|0|0
1609942923789074432|https://twitter.com/cassptwt/status/1609942923789074432|2023-01-02 16:01:18+00:00|"Look at that great, honey-coloured moon that hangs in the dusky air. She is waiting for you to charm her, and if you play she will come closer to the earth.
 - picture of dorian gray"||0|0|0
1609942405729619970|https://twitter.com/twraithknives/status/1609942405729619970|2023-01-02 15:59:15+00:00|"estou lendo ""The Picture Of Dorian Gray"" migre.me/dPQNB #skoob"|'skoob'|0|0|0
1609940134111191043|https://twitter.com/mizzica_/status/1609940134111191043|2023-01-02 15:50:13+00:00|"@L1LDebbie 33 years??? ... uhmmm 🙄❓❓ ... 
Let's go, you tell us where did you put 
""""""   The Picture of Dorian Gray   """""" ? 
  you look like 😊 a #20_year_old girl! https://t.co/W1FWNogbdF"|'20_year_old'|0|0|0
